#Accession	NCBI-taxid (-1 = withdrawn)
14296676	1206557
13827146	1177632
15614025	1293540
10963904	68347
15041551	1298531
921220	10397
12979003	1187128
15614130	1293540
5176953	326574
13997740	1141138
1260947	10658
14007273	941058
10511751	562742
5179409	389214
5237004	347327
3192606	151599
15766221	251749
15010239	754067
3260276	238854
13993838	1141136
15011782	929832
16796783	1327977
6779496	551895
5141762	328615
5141282	85655
6372632	198110
16796868	1327977
11273210	502108
15012786	755272
16194164	1273749
13165212	1049283
1461316	157924
5797796	346881
8684123	665032
6372523	198110
951301	114777
15311744	573173
7047278	92521
2648359	232237
14296882	1206300
10327476	444859
14016842	1217810
921607	376849
11536528	1128424
14296904	1235689
14005510	1079998
5075563	235201
10327702	444862
7047345	573591
8303382	555387
15486292	146015
13828162	1604355
12979378	1161927
6417660	540068
16213928	1327770
9086607	687349
949334	192584
912211	98383
5845737	1785753
14217046	1234701
6803949	552525
4783435	10320
13993805	1141136
5783888	479058
4179141	204507
15613934	1293540
5758867	470865
17494381	1414671
11605281	756275
7871881	641487
5141724	328615
15613799	1293572
10328371	445684
14011551	1136534
5130316	55510
949153	150285
10351484	867696
6973045	564886
15011540	754044
4239104	382359
16575525	1382932
5329888	338473
2777528	10726
15011516	754044
14012219	1150991
16548108	1340826
10324205	977927
11107061	252584
16194919	1283071
1260448	148943
1261345	66797
14340230	101850
14516931	1091052
6128880	424716
1489172	334203
16547163	1340709
11537878	1109711
12979750	1162295
956300	211787
10327157	445683
1263051	136084
15012587	754058
11541483	1109712
8919416	745177
3197202	280701
1259323	205872
16575486	1382932
14217090	1234701
12977950	84739
920608	37665
1449758	83191
5850459	490711
5220115	393598
14515937	1264700
5133229	320841
16193643	1273747
5470069	399781
15311931	573175
3974497	320122
15013269	756285
5666438	442493
3678183	265294
5176381	1307956
2615847	196400
4818358	417280
14697289	1168281
3294489	268746
951489	333769
17494430	424949
11537444	1124849
9926469	760939
14445724	1269028
951336	114777
935597	188763
7751386	546552
5179291	365048
16548052	1340826
5525532	458639
10329180	445685
16359832	663237
4955217	262071
11257122	1094892
5912347	499235
2657934	227470
14515312	1116482
3783694	10376
16207413	1316739
921162	10397
1258954	204090
15010550	754049
14297542	947843
3890538	28288
918079	10506
932407	10276
13826673	1204524
13036721	433357
5176197	12509
8683926	663241
16213728	1327765
16212911	1327036
16205181	1307804
5470979	322019
16193572	1273746
14697247	1273741
6920769	546805
1260062	205879
1261400	66797
5141367	161494
3200559	270473
10328725	445686
10351474	867696
5141738	328615
1261336	66797
16797555	1327993
2658116	227470
918502	37108
14542708	1235314
15013664	382262
5601723	330397
10327754	444862
11747956	930275
16199602	1300004
14012665	1147094
5141638	292639
9830391	645664
14443578	111167
14675515	979726
4156048	342564
13828163	1604355
14181484	1147153
988134	223287
6940767	563121
3160776	186540
6940721	563121
16547921	1340836
4156906	373405
935570	188763
4818261	417280
16548100	1340826
5896689	484895
1257591	173824
921944	130556
12979007	1187128
15010541	754049
6870737	551790
5219916	57483
2942945	31757
16547225	1340709
932266	88870
11294889	331278
993319	46839
1488458	10406
9978875	519497
14536697	33706
14012461	1127516
13828363	1126950
10351395	925984
2947691	10258
1489545	10641
9711636	861047
5141850	1307957
14014250	28274
3200425	290028
1494254	12353
1261375	66797
10324316	866889
949150	150285
949149	150285
11467880	335797
9925709	762660
13827706	1225800
13828838	1141133
1258836	197783
14515389	1116482
11447647	1100814
16797522	1327990
4642938	1307954
944500	28350
16880959	1327970
940288	79700
7138865	445217
17401040	1408258
10324361	910475
14182419	1147158
8223362	104388
15312527	573174
5204399	414970
13994408	1141137
15011787	929832
16880932	1327970
14013724	1051675
10020491	880161
16186292	1007869
10329295	445685
14011199	317858
6965822	208013
8223378	104388
7047321	573591
6030682	194701
16489473	1367203
11605109	1100790
5220129	393598
13842636	166056
16880928	1327970
5950654	467481
10327928	445696
7011839	305676
11541368	1109715
11107212	1076255
6369738	482058
5846806	464980
4156309	345201
1684907	10385
15312064	536444
3294590	268747
5176440	59376
16045508	754039
4443110	405554
6779509	551895
920448	151538
13842692	166056
11464211	50290
920565	37665
1259034	205868
7047326	573591
9086694	754004
1497364	36363
14296448	1195073
10326776	444860
10359076	857312
1497120	33708
8683939	663241
10192237	1605972
918265	10506
14012042	1161931
14517151	1154689
7804593	307467
7057121	566270
9926656	760939
6940773	563121
15312407	573174
2717140	139872
15312107	536444
1262032	10661
6803823	549446
1262155	12417
11605168	1129146
5065805	436066
11266408	180230
1449984	83191
11460104	47900
10329333	445685
2703426	10298
7057119	566270
15302172	1296646
1486833	10261
13165539	765765
932727	151528
16691598	1302848
5141253	85655
920458	151539
10328578	445686
1489121	225725
6964594	563180
12979128	1114179
16045394	754039
16797256	1327985
16479763	1367205
10511734	753085
16207321	1315956
2658154	227470
14697541	1283079
12978686	1112008
14675290	1087482
14014008	1150990
8676635	633135
6450065	543153
911966	262177
2846012	269145
4955111	10986
932425	10276
5076849	413066
2769043	12390
4961493	37296
13827367	1204525
6435218	537874
4818253	417280
3294722	268748
3342512	101570
2641848	215158
993314	46839
16045557	754051
14011816	1131317
10359201	857312
11763557	1115696
5220191	438482
14011894	1127518
6372522	198110
14012336	1150991
14013189	1127514
7047303	92521
955478	43685
14010964	1190451
13997183	1239382
16275482	1173761
4179147	204507
9925922	760732
1725479	50948
956058	194802
10323931	910474
11537925	1109711
4711773	10335
14005805	760530
6989662	504346
5758910	480808
16547981	1340826
984310	159252
13165553	765765
16186227	1007869
8864215	685506
15926518	115992
5745505	384848
16045637	754053
2948161	261939
9925719	762660
16575294	1076630
927335	10870
7871893	641487
955206	10717
918557	37108
11117638	1054461
16547636	1340820
6450088	543153
11266131	1093773
956435	10879
10359001	764561
8746400	694581
5220204	438482
11537915	1109711
10329531	445688
2658328	242527
14297194	1029988
934996	154334
10327434	444859
935320	180170
12979141	1114179
6218859	475178
3952987	343516
16214665	1327777
9711662	861047
15842603	1304863
11537370	1124849
5176122	10455
16385225	948071
5141523	213769
10351521	867696
5659077	46021
1262603	112023
5912329	425010
14697377	1273742
5797976	346884
9538292	11588
6417671	540068
10328914	444861
11293537	1513237
16547190	1340709
11107188	1076255
8797324	129726
15011779	929832
920419	151537
3964406	373126
15957274	1282995
1725100	35254
5845572	1785753
2947811	10493
14007559	936152
6197829	267970
15311842	573171
15010576	889955
11468042	1027253
2943870	74660
12980122	1161901
11537879	1109711
1488996	10565
920463	151539
16574596	1341019
14011522	1136534
15613723	1293572
17503381	1354510
940361	79700
16182873	1335638
15614033	1293540
1725036	35254
12978989	1183239
8683859	663557
1732852	146762
13842622	166056
10323150	279006
9501661	862943
3294432	268746
10322993	279006
5950658	467481
10351223	877240
955687	175950
11605469	1105171
918751	145579
14296765	1206557
8797284	129726
1258342	169683
10618875	1026955
10329319	445685
13995955	1211643
14296240	1147044
3778868	355246
6965694	559878
3829225	173082
9861553	879630
15613821	1293572
956165	207597
949248	192584
15009871	754048
949330	192584
1261471	66797
10894598	943335
15926653	115992
3974354	31508
16204942	1305708
16414356	1301279
4157973	373415
5130577	382685
10323831	942165
10328297	444878
5329904	390436
12978869	1187894
14013207	1127514
15010534	754049
1491888	11819
1494351	12353
8658589	10334
10351142	925986
16359973	1327972
5076768	370623
5601764	330397
1497088	32604
13826787	1204539
14697261	1273741
1261212	10857
14492597	73422
2546021	75320
16747405	109993
2658337	242527
921210	10397
6803941	552525
2715806	10454
5236341	425386
932322	88870
3192562	151599
1489427	333763
14012101	1141519
10323951	995049
15614096	1293540
16193821	1273748
5141947	1307957
2715928	130309
8658849	665033
17401008	1408258
918715	132475
6450035	543153
3778851	355246
16838128	1173766
956606	120086
7778917	573199
10327290	445683
16836250	1340831
9926023	760732
1258256	169683
10399503	190063
920472	151539
10324277	767806
2947867	129727
14006375	508419
1481816	194966
16214564	1327776
8207499	658401
3192603	151599
955882	106331
16045246	754038
16575248	1340818
14295677	1206558
3726012	348137
8676656	673839
940328	79700
2943356	249151
3197134	262968
935801	190478
9121950	761702
911979	262177
3260337	238854
16691820	1233488
14014004	1150990
1487408	10320
6446504	10756
955230	10717
6653984	10704
13165149	1049283
7262078	578234
13842720	1241933
11747995	930275
16205398	1309583
955920	106331
8684320	655098
15312540	573174
11536110	994601
995283	67585
16548134	1383056
14516832	1123964
10322143	988656
10379898	877240
1494685	28321
5666443	442493
13828295	1126950
1494588	28314
10379921	877240
14297528	947843
14340105	101850
10019944	880159
8797221	129726
5176939	320831
14181777	1229755
14010480	1051676
11536210	700512
14516862	1123964
912177	98383
4606063	416419
15926830	115992
14005541	1079998
949329	192584
1486941	10271
16575220	1340818
4156292	345201
6446769	399183
912176	98383
1449755	83191
15011736	929832
6147539	460926
11107087	252584
14016835	1217810
11273148	658904
10327830	444862
2846139	279303
16194783	1273755
932688	28873
6369880	482058
8676650	673839
935218	55884
3678218	265294
14017028	1198013
11536524	1128424
15013532	536466
11948267	1156720
13827684	1225800
13828808	1141133
14296282	1147044
10220433	38170
2700588	188350
13994351	1141137
955295	10724
4306235	113370
16212519	1325372
15613323	10288
920557	35246
6295376	523909
4484425	340435
13829127	57477
2943132	35281
2767887	263375
13828484	1126950
14016620	1204516
14011080	1073767
3238764	39640
11605266	756275
6000187	508750
10963820	68347
15011666	929832
8763938	36355
7956373	644007
5141767	328615
14006395	483266
2753533	230158
5758601	403905
13853634	1241371
8684390	655097
3678157	265294
13900898	1213406
7011973	305676
16045330	754039
14017151	749413
2777502	10726
11538099	445693
9711344	871584
2715906	10719
17494470	424949
9926106	760732
1257972	198542
3197405	298338
16880817	1327968
16385077	1229751
2948312	279281
8672877	670252
14857936	249583
4237761	50294
1449782	83191
12980175	1129194
4811491	10390
3783666	1001533
1494575	28311
10358633	59241
9295433	667093
1259971	205879
2715732	10454
4642955	1307954
15009853	754048
16193588	1273746
16575257	1340818
10329399	445688
9887635	693272
3294743	268748
14516116	1204533
5141697	328615
5141024	31507
14296697	1206557
1461055	12657
4606116	416419
11107266	1076255
10322140	988656
16194475	1273753
16796803	1327977
3197323	298338
5600463	466051
5176280	1307956
15042100	547228
8673580	693582
10511744	562742
5656066	300186
8676236	663554
2943687	38804
14016751	1161935
1486026	10243
16045358	754039
10400126	995022
13826801	1204539
3773126	12336
14675475	1087482
16253894	1173749
4239086	382359
11536313	1109711
16214580	1327776
16185671	929834
2559561	242861
15012305	756280
2744214	12407
5075526	235201
16797419	1327990
14697707	1283076
15012395	754046
11536007	994601
5601804	330398
8746256	694581
14515760	1188795
13993653	1141135
5179484	389214
5525619	458639
2672844	12402
16797460	1327990
1260866	10854
16796815	1327977
15013473	536466
15009865	754048
13997314	1204534
4156266	345201
13036735	409486
11763526	727977
17401024	1408258
14690525	676234
13827592	1204526
11447593	1100814
14012084	1141519
9797294	878329
11257942	1080800
15012306	756280
16880877	1327970
5176784	273133
17503371	1354510
14675288	1087482
5659351	46021
5075825	53988
13995061	1211640
2717093	139870
15009500	754037
5364492	399781
16547668	1340820
1487094	10280
956597	11631
10359175	857312
14675443	1087482
8223364	104388
5130452	55510
9742356	12473
13897335	1048434
16547130	1340709
14038995	1261657
921420	28289
14013705	1051675
2947824	10493
944337	81583
17503249	1407493
3345719	310539
5850524	490711
16185635	929833
5601947	388452
13995217	1211640
3726161	146269
15486144	994672
10322119	988656
16797487	1327990
932131	10273
13036663	332471
10327723	444862
7040233	572289
14697165	1283077
921088	59749
3953011	343516
5176765	273133
1487927	32603
11041135	699370
16546305	1340829
16385280	1337877
13994524	1141140
16796965	1327981
1486520	10255
15011537	754044
10328261	444878
14013219	1141132
2700928	205876
14182732	432201
12869762	1133751
13827573	1204526
10328336	444878
16213116	1327760
14515355	1116482
14007282	941058
4238774	28871
15012247	869662
16045338	754039
5220093	393598
1261680	40631
13826713	1204524
1493979	12162
11107208	1076255
13036093	341167
10021255	700939
16359842	663237
10327164	445683
7956352	644007
14516206	1204533
7262041	578234
16836187	1206545
5179505	389214
1725029	35254
13826831	1204539
14006915	37105
920435	151538
15013687	382262
13853630	1241371
1257611	173824
15766166	251749
922128	46242
16796974	1327981
918356	10506
16194875	1282994
10323932	910474
3239048	10386
1488833	10497
4156059	342564
944403	29256
920401	151537
14181835	1229755
9711401	871584
3778819	355246
14536696	33706
2948335	279530
12977947	84739
14296784	1206557
15311915	573171
8746318	694581
2777148	230158
955756	209052
6369977	482058
10327188	445683
11747934	930275
16414461	1301279
3974469	320122
4156042	342564
12980095	1173297
3293918	10366
13164894	1049283
6989681	504346
1260284	205880
6449972	543152
5602334	470314
16489444	1367203
15311698	573173
9861422	879630
14010952	1190451
5758890	480808
2943373	249151
5601931	388452
16575509	1382932
3890576	28288
1497255	35286
2641847	215158
11447608	1100814
4158005	373415
16691798	1233488
918026	10506
9926641	760939
6654081	10704
14182150	1147144
14006897	37105
14697813	585059
13164952	1049283
4955186	262071
921319	101764
3890482	28288
5237127	347328
17312465	666962
4171436	334856
16212683	1325953
14697662	1283076
10328505	445684
16546610	1340830
7047262	92521
3346428	305674
14697344	1273742
15013332	616674
6972563	566972
1259721	205877
6369822	482058
16546650	1340830
993393	62352
15550202	172861
9926279	709484
14297114	984186
8676823	693627
5123502	437329
10358786	582345
5184163	359919
7804568	307467
5309125	446529
921243	10397
949255	192584
16045396	754039
9295419	667093
5179392	389214
15311902	573171
2943431	249151
8763916	36355
14698256	1131316
13826648	1204524
16838120	1173766
13997071	87097
16881370	1328030
10358729	582345
1488945	10537
2942969	31757
13165429	765765
13994470	1141139
1733364	176652
2658071	227470
16548145	1383056
13997199	1239382
2700288	44088
3260309	238854
12980195	1129194
17165486	1404345
13791578	64292
6450101	543153
929314	179237
10896863	934027
16548159	1383056
12979686	1162295
15012091	869662
10228719	979533
2947918	129727
14006945	929814
5176205	12509
3342346	279383
6653998	10704
15010878	754074
15486199	146015
16548060	1340826
